V1,V2,V3
-57.785012654465874,32.79348354097914,6.637238659639117
-57.78500992854171,-32.79349155667704,6.637238345365727
-48.24425280495723,37.383606184298124,1.6524193886114718
-48.244249697483966,-37.383613359158815,1.6524190303490656
28.487935232789553,18.93817473115456,16.672601790575232
28.487936807005454,-18.938175671677424,16.67260160908296
-2.543354981380819,17.047756356040537,13.832967839866516
-2.543353564303857,-17.047759848793397,13.832967676490885
41.72450541081878,23.275003525615652,14.061510197586502
41.72450734552895,-23.27500334083937,14.061509974532633
-34.62104548729463,31.96092304396334,-0.28387176576941003
-34.62104283057627,-31.960929067852987,-0.28387207206402254
21.191658956466124,23.360345065946436,16.880996816037428
21.191660898270303,-23.360346614961713,16.880996592165687
69.24471178507713,25.131452009571227,-11.047057031371946
69.24471387410256,-25.131449296581057,-11.047057272216907
67.31772533580012,19.235223045386412,8.530995461127018
67.31772693470771,-19.23522068019947,8.53099527678803
-70.08310819629652,28.91266753230578,4.875608105917663
-70.08310579296106,-28.912676553387506,4.875607828835713
-26.02683571923489,29.6261150420274,1.7026627291254148
-26.02683325659502,-29.626120370570185,1.7026624452062245
-40.94365855497716,39.30492836559359,-0.21995765508529574
-40.94365528779606,-39.304934915656304,-0.21995803176051454
-18.40518108549933,26.66096450726377,5.543625482518303
-18.40517886933449,-26.66096923907405,5.543625227015364
-6.6611662813358805,25.116928102149842,11.38371765727916
-6.66116419351749,-25.11693191371924,11.383717416573358
3.2813177115097947,22.930599619772746,12.98375426789667
3.2813196175918953,-22.930602620217428,12.98375404814335
67.70577139772874,24.112754164906292,-2.270207289549145
67.70577340207596,-24.11275166395107,-2.2702075206315078
61.05870363079508,17.935280728995753,16.806089487185673
61.058705121646355,-17.935278963387017,16.80608931530456
-83.2062159593643,25.373652186880296,1.477868440140778
-83.20621385020574,-25.373662266244636,1.477868196974654
-56.63030027555959,39.965801110560655,3.150675965124906
-56.63029695344409,-39.965808996861114,3.1506755821162673
11.736113468798187,24.858177934045564,14.974129795931884
11.73611553510818,-24.85818025076882,14.974129557705794
65.49488697532273,32.00861861352289,-13.500237311528949
65.4948896360054,-32.008616188723124,-13.500237618280607
52.87345789017143,23.38996943124519,13.348967664262872
52.873459834437995,-23.389968312895377,13.348967440107243
33.85844698267593,25.164554366360015,13.027732969702193
33.85844907445306,-25.164554825534452,13.027732728539984
-77.00763829523272,30.588221538826033,0.9511810814757188
-77.00763575261858,-30.588231097892645,0.9511807883362488
-64.2545028311221,35.81034425076034,3.1412128733900655
-64.25449985442454,-35.81035277072394,3.1412125302048644
-47.637594181720644,44.89793422834572,-1.666643642818308
-47.6375904496268,-44.897941320970574,-1.6666440730935896
-12.485375757296561,31.43770195883873,7.1294080333306
-12.485373144070474,-31.437706213768607,7.129407732050237
26.40662651323371,27.472121653801814,12.877761972458593
26.406628796824972,-27.472122730963747,12.877761709182021
63.82776916755073,25.638907535877614,4.471522930929012
63.82777129875787,-25.638905421885998,4.471522685220897
39.521696770090536,29.54518892393251,10.036037586640166
39.52169922600329,-29.545188883684602,10.036037303496549
-27.281583452158596,37.859040418242614,-1.0783802840981807
-27.281580305165456,-37.85904582443308,-1.0783806469168589
-18.7752452389496,35.60452415203159,2.7174994267403836
-18.775242279360782,-35.60452888751911,2.7174990855276593
7.103783769981254,30.50897273811785,12.116922524730011
7.103786306007637,-30.508975412516833,12.11692223235005
63.940901442783456,30.488867912469296,-4.865707251367299
63.94090397713843,-30.488865699591173,-4.865707543554565
-71.91103514923485,36.54455110585507,-1.0316275991279034
-71.9110321115071,-36.54456022226984,-1.031627949349311
-34.35920130499922,42.85343635707108,-5.934992108044014
-34.35919774285215,-42.85344230503817,-5.934992518726031
-4.82473938031344,32.59345063217091,9.710654414906202
-4.824736671016986,-32.59345427505558,9.710654102549832
18.999285342577572,31.49594794609849,12.660865934610673
18.999287960645184,-31.495949636909245,12.660865632772126
48.54516097316893,29.54043619521904,8.148083828377647
48.54516342868659,-29.54043538681213,8.148083545279581
-56.878950154621066,46.7482870874792,-2.1373913432262563
-56.87894626871855,-46.748294943770674,-2.137391791234229
-41.935438262382995,48.44821982977915,-6.901755100797233
-41.93543423517539,-48.44822639824807,-6.90175556509635
62.90745388589906,37.49670141962905,-19.32338315162572
62.90745700277283,-37.49669915410133,-19.32338351097192
60.2851051338527,36.694188139671496,-9.220722976332945
60.28510818401841,-36.694186188941686,-9.220723327988333
-64.60306725518058,42.453658624690725,-2.461206947987585
-64.6030637262645,-42.453667119938075,-2.4612073548383817
-10.939057067407312,39.088548515035356,4.916142174147689
-10.939053818212656,-39.08855262021846,4.916141799546138
31.793829463789905,33.872119605812884,9.345272226514163
31.793832279374243,-33.87212020131594,9.345271901903798
5.2866548212318065,37.49744656902371,9.149833858875892
5.28665793816773,-37.497449366034786,9.14983349952253
58.72706092932181,31.182831668316567,1.8066219393511578
58.72706352136182,-31.182829952777105,1.8066216405133495
42.3284668250728,36.034889383628844,4.681237393432692
42.328469820435075,-36.034889058753876,4.6812370480956265
-51.652536616058256,51.27751935001261,-6.346093408925858
-51.652532353668086,-51.27752673153024,-6.346093900339311
-23.636520313259407,44.14770635440907,-3.8302326471150825
-23.63651664352754,-44.14771143123535,-3.830233070200614
-16.78994929772808,43.01918946577429,0.8263315235600084
-16.78994572180301,-43.01919401811232,0.8263311112895179
23.790039400689146,37.754691453772736,7.980228604981582
23.790042539008212,-37.754692701500616,7.980228243162942
-74.40543538886226,41.722682131904584,-6.500679293027682
-74.40543192070781,-41.72269140325156,-6.500679692873237
-34.16708958344584,48.80697337738905,-11.158338312884343
-34.16708552641726,-48.80697925932958,-11.15833878062154
-3.144770153014688,40.33803766174023,6.545516684224227
-3.1447667999575883,-40.33804113464639,6.545516297648314
14.382547752657064,36.890250137842415,9.434333978036697
14.38255081912039,-36.89025218149344,9.43433362450235
58.41275607200329,43.345677380274864,-21.869537145815954
58.41275967506705,-43.34567546396332,-21.86953756121528
49.88418815250657,34.96480608990045,2.5097827202601257
49.884191058919264,-34.96480511615415,2.509782385178108
-66.83160595320606,46.90103862680845,-8.476232303950614
-66.83160205460621,-46.90104724965627,-8.47623275342247
-59.05331630643577,50.46563322153483,-9.028535601079113
-59.05331211153275,-50.46564119252754,-9.028536084711934
-45.62045132146385,54.263584537141774,-11.675119140009361
-45.62044681086017,-54.2635913661784,-11.675119660039496
54.423688954160646,44.31305007390395,-14.593520905829031
54.423692637636265,-44.31304855890845,-14.593521330499087
54.40839611366464,37.55586694459265,-3.3815339196222496
54.40839923545651,-37.55586553831742,-3.381534279535459
34.55372070830144,40.2601278650514,3.7405449889046163
34.55372405488224,-40.26012817742897,3.74054460307536
-25.985201035480195,49.58548857119517,-9.424118758067504
-25.985196913738392,-49.585493789644545,-9.424119233265525
-9.269046792053658,46.09874910128811,1.502838474866488
-9.269042960143462,-46.09875303494225,1.502838033083322
6.163949572341189,43.90072879181298,4.809036465242122
6.163953221543209,-43.900731474300194,4.809036044523488
43.55644817654609,41.2297709016883,-1.1231977156089916
43.55645160372741,-41.22977041911237,-1.123198110730729
-53.511721013754624,54.466964802704155,-13.516286588985995
-53.51171648624515,-54.466972270049624,-13.516287110965209
-17.66210383021052,50.15654525939375,-4.479621646871697
-17.66209966100026,-50.15654983337956,-4.479622127542385
-38.25488126924117,54.6518409331823,-15.205145574001001
-38.25487672636412,-54.65184711613397,-15.205146097751953
21.081997017759534,43.48479008718404,3.4729242024305855
21.082000632387036,-43.48479151681975,3.4729237856980686
0.06082143241394988,47.68928369943487,1.4665355583316704
0.060825396535630905,-47.68928685720563,1.4665351013057653
54.02235974963105,48.25901874035999,-26.114763028644745
54.022363761111166,-48.25901714831177,-26.114763491130628
49.04254730951868,43.88102772412934,-8.041119365235579
49.04255095708292,-43.88102671922993,-8.041119785765392
35.281797435844126,45.24718084209734,-2.3752670504160633
35.28180119696845,-45.24718103534395,-2.3752674840382846
-48.30316401522438,57.603870718370416,-19.57307406479959
-48.30315922696292,-57.60387769471538,-19.57307461684106
49.739412173862966,49.11280118113404,-18.804881814226526
49.739416256312865,-49.1128000151549,-18.80488228489456
-26.25758973269146,55.33495834542779,-15.366381380053877
-26.25758513303103,-55.33496352957206,-15.366381910351416
-19.674789797228165,54.758367103983616,-10.495646214359702
-19.674785245496295,-54.758371787617804,-10.495646739131528
-8.007319704117922,51.99676324585968,-3.4073552977981807
-8.007315381941508,-51.996767027577675,-3.407355796104425
-40.84037262295557,58.82138507668077,-21.67171640820879
-40.84036773348954,-58.8213914125769,-21.671716971918187
25.984359699282507,46.90049313467543,-1.5180536645413034
25.984363597836712,-46.900494108976794,-1.5180541140078958
13.165842013273908,46.9262875711904,1.3269215686602986
13.165845913972294,-46.926289638282135,1.3269211189465024
41.74795338040916,46.72195072715755,-7.389942898985998
41.74795726412215,-46.72195033485404,-7.389943346741539
-33.01436094573605,58.35209371044706,-20.735414225398898
-33.014356095279396,-58.35209940478717,-20.735414784610885
7.004732881489912,50.80343500720641,-2.330090517749655
7.0047371044721185,-50.803437551387205,-2.3300910046197414
42.38968828253688,50.927154799718934,-14.877852195852505
42.389692515803034,-50.92715428231219,-14.877852683908234
20.062276638657863,50.74111103845108,-4.933162922909743
20.062280856459417,-50.74111247229098,-4.933163409182548
48.31427544411749,53.04869137224531,-29.779861196001665
48.314279853734114,-53.04869021955144,-29.779861704388946
43.732778232439756,53.51293598871342,-22.3409402190457
43.73278268064624,-53.512935288141904,-22.34094073188203
32.76674825284432,50.114295786240234,-8.20228743381731
32.76675241854247,-50.114296132704936,-8.202287914083083
-10.731326548626622,56.60859101166358,-9.392115321704914
-10.731321843096868,-56.60859496245736,-9.392115864208186
0.9158545192872716,54.360613269940345,-6.187857367388668
0.9158590379562008,-54.36061628328218,-6.187857888348649
-41.83033628832736,62.04254214713859,-29.5244671709722
-41.830331131106036,-62.042548490068285,-29.52446776555126
-19.428864094184867,59.577123250360124,-17.30735940995861
-19.428859141898965,-59.57712784827254,-17.307359980910547
-25.845598879814865,61.747266142551126,-23.869067849877307
-25.845593747138096,-61.747271210964335,-23.869068441626613
-33.981070249097144,62.35571003732504,-27.841134726234284
-33.98106506584409,-62.355715743924804,-27.841135323814562
22.894881856515283,54.20776691787825,-11.297773101458464
22.894886362478942,-54.20776805526614,-11.297773620953649
13.519716862169263,54.41683481424127,-8.725312925896127
13.519721385511504,-54.41683675558282,-8.725313447394896
35.75362927508722,55.741088876572825,-20.406100959711825
35.7536339085066,-55.741088857802026,-20.40610149390145
-11.668247831004145,60.52292816387418,-16.26811761465511
-11.66824280009923,-60.522932126653004,-16.268118194671075
5.785017964724101,57.42474619018509,-11.915049277755077
5.785022738095838,-57.4247487438968,-11.915049828079894
41.63153602601352,56.90537674223633,-31.723039354401454
41.63154075621309,-56.90537612641587,-31.723039899748926
-1.943905417349053,58.89972146045458,-13.075659469662039
-1.9439005213715226,-58.8997246455023,-13.075660034122151
28.87165220046589,55.580424965698306,-16.20933887552074
28.871656820530283,-55.5804255592039,-16.209339408170663
-16.34292674662211,63.24483275876244,-23.476091081837158
-16.342921489461727,-63.24483704104208,-23.476091687938247
17.8782477141461,57.93575211886744,-17.01814242258432
17.87825252999462,-57.93575361843711,-17.01814297780631
34.87084718069325,58.43518830106556,-27.69231005324781
34.87085203805682,-58.435188285848355,-27.692310613256094
-24.7289513083961,65.330304555098,-31.39429442572602
-24.728945877883042,-65.33030945857371,-31.39429505181305
2.65256436409001,61.25070053374124,-19.530553524253776
2.652569455490185,-61.250703274852356,-19.530554111244278
28.086127699955902,58.76179093556574,-23.663577751878137
28.086132584467997,-58.76179152293021,-23.66357831501639
-7.026388885308214,63.14237800150228,-22.36714905046774
-7.026383636664307,-63.14238151998194,-22.367149655586964
10.257151031147234,59.66752518451783,-18.256402683451213
10.257155990947599,-59.66752730571639,-18.256403255269497
35.19495523289601,60.15735251383064,-37.133998582593364
35.19496023341265,-60.157352381188744,-37.13399915910584
16.74252638860142,60.796050265276705,-24.713485426456735
16.742531442209213,-60.79605178550439,-24.713486009090136
-15.90504540877916,66.41801244691177,-32.551204363141004
-15.905039887851556,-66.41801660582243,-32.55120499965197
28.413905460039235,61.22715735792609,-33.09902161823866
28.413910549482313,-61.227157827620644,-33.09902220500353
-8.125772336547472,65.47749914795051,-30.163041754732625
-8.125766893799074,-65.477502683104,-30.16304238223027
-0.20306143925669728,63.642691109708636,-26.424081497411205
-0.20305614902481417,-63.64269402212713,-26.42408210732513
9.015947618844313,62.17456328629822,-25.9597527385769
9.015952787039582,-62.174565436846144,-25.959753334421148
28.764020233944887,62.39365751048716,-42.794295965676476
28.764025420352056,-62.393657858165014,-42.794296563620385
13.973871477372358,62.91158592092833,-31.942313846495498
13.97387670683184,-62.911587602020724,-31.942314449402936
21.921551938630166,63.201991556726185,-38.62867325062154
21.921557192229283,-63.20199251309788,-38.62867385631205
-13.120190594853668,68.2223186298473,-40.255771310061704
-13.120184923945024,-68.2223224834338,-40.25577196386408
-5.466898837414743,66.89494161632521,-37.694667495621324
-5.466893276842944,-66.89494485828399,-37.6946681367029
6.109228802527749,64.22908666929362,-33.42824142196953
6.109234141503121,-64.2290889898859,-33.428242037503125
14.309164231405063,64.40644757666732,-40.085624386207556
14.309169585123346,-64.40644915184815,-40.08562500344087
-0.45638035644322494,67.14268355321116,-43.83447996391664
-0.4563747752781576,-67.14268631983555,-43.83448060737242
